species,label,requirement,joint_prob,threshold,pass
Primula farinosa,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Primula glaucescens,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Primula hirsuta,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Primula veris,WarmNeutralFertile,"T=high,R=med,N=high",1e-4,0.6,FALSE
Prunella grandiflora,WarmNeutralFertile,"T=high,R=med,N=high",5e-5,0.6,FALSE
Prunella laciniata,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Prunella vulgaris,WarmNeutralFertile,"T=high,R=med,N=high",1e-4,0.6,FALSE
Prunus armeniaca,WarmNeutralFertile,"T=high,R=med,N=high",0.07375,0.6,FALSE
Prunus avium,WarmNeutralFertile,"T=high,R=med,N=high",0.02325,0.6,FALSE
Prunus cerasifera,WarmNeutralFertile,"T=high,R=med,N=high",0.06515,0.6,FALSE
Prunus lusitanica,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Prunus mahaleb,WarmNeutralFertile,"T=high,R=med,N=high",0.0572,0.6,FALSE
Prunus padus,WarmNeutralFertile,"T=high,R=med,N=high",0.0086,0.6,FALSE
Prunus pensylvanica,WarmNeutralFertile,"T=high,R=med,N=high",0.0042,0.6,FALSE
Prunus persica,WarmNeutralFertile,"T=high,R=med,N=high",0.0428,0.6,FALSE
Prunus serotina,WarmNeutralFertile,"T=high,R=med,N=high",0.0212,0.6,FALSE
Prunus spinosa,WarmNeutralFertile,"T=high,R=med,N=high",0.02975,0.6,FALSE
Pseudotsuga menziesii,WarmNeutralFertile,"T=high,R=med,N=high",0.14025,0.6,FALSE
Puccinellia distans,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Pueraria montana var. lobata,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Pulmonaria officinalis,WarmNeutralFertile,"T=high,R=med,N=high",1e-4,0.6,FALSE
Punica granatum,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Pyrola minor,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Quercus alba,WarmNeutralFertile,"T=high,R=med,N=high",0.0115,0.6,FALSE
Quercus cerris,WarmNeutralFertile,"T=high,R=med,N=high",0.02875,0.6,FALSE
Quercus faginea,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Quercus ilex,WarmNeutralFertile,"T=high,R=med,N=high",0.1514,0.6,FALSE
Quercus macrocarpa,WarmNeutralFertile,"T=high,R=med,N=high",0.0133,0.6,FALSE
Quercus mongolica,WarmNeutralFertile,"T=high,R=med,N=high",0.0072,0.6,FALSE
Quercus petraea,WarmNeutralFertile,"T=high,R=med,N=high",0.0107,0.6,FALSE
Quercus robur,WarmNeutralFertile,"T=high,R=med,N=high",0.01525,0.6,FALSE
Quercus rubra,WarmNeutralFertile,"T=high,R=med,N=high",0.0195,0.6,FALSE
Quercus suber,WarmNeutralFertile,"T=high,R=med,N=high",0.1623,0.6,FALSE
Quercus velutina,WarmNeutralFertile,"T=high,R=med,N=high",0.00355,0.6,FALSE
Ranunculus aconitifolius,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Ranunculus acris,WarmNeutralFertile,"T=high,R=med,N=high",4e-4,0.6,FALSE
Ranunculus aquatilis,WarmNeutralFertile,"T=high,R=med,N=high",5e-5,0.6,FALSE
Ranunculus arvensis,WarmNeutralFertile,"T=high,R=med,N=high",0.00125,0.6,FALSE
Ranunculus bulbosus,WarmNeutralFertile,"T=high,R=med,N=high",2e-4,0.6,FALSE
Ranunculus fluitans,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Ranunculus gramineus,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Ranunculus penicillatus,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Ranunculus platanifolius,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Ranunculus repens,WarmNeutralFertile,"T=high,R=med,N=high",1e-4,0.6,FALSE
Ranunculus sceleratus,WarmNeutralFertile,"T=high,R=med,N=high",5e-5,0.6,FALSE
Ranunculus thora,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Ranunculus trichophyllus,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Rapistrum rugosum,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Ratibida pinnata,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Reseda phyteuma,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Reynoutria japonica,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Rhamnus alaternus,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Rhamnus cathartica,WarmNeutralFertile,"T=high,R=med,N=high",0.0238,0.6,FALSE
Rhamnus lycioides,WarmNeutralFertile,"T=high,R=med,N=high",0.0013,0.6,FALSE
Rhinanthus glacialis,WarmNeutralFertile,"T=high,R=med,N=high",0.0022,0.6,FALSE
Rhinanthus minor,WarmNeutralFertile,"T=high,R=med,N=high",4.5e-4,0.6,FALSE
Rhododendron maximum,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Rhus typhina,WarmNeutralFertile,"T=high,R=med,N=high",0.01015,0.6,FALSE
Rhynchospora alba,WarmNeutralFertile,"T=high,R=med,N=high",1e-4,0.6,FALSE
Ribes alpinum,WarmNeutralFertile,"T=high,R=med,N=high",0.0044,0.6,FALSE
Ribes divaricatum,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Ribes rubrum,WarmNeutralFertile,"T=high,R=med,N=high",0.0035,0.6,FALSE
Ribes sanguineum,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Robinia pseudoacacia,WarmNeutralFertile,"T=high,R=med,N=high",0.02265,0.6,FALSE
Rubus caesius,WarmNeutralFertile,"T=high,R=med,N=high",3e-4,0.6,FALSE
Rubus chamaemorus,WarmNeutralFertile,"T=high,R=med,N=high",1.5e-4,0.6,FALSE
Rubus parviflorus,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Rubus saxatilis,WarmNeutralFertile,"T=high,R=med,N=high",4.5e-4,0.6,FALSE
Rumex acetosa,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Rumex acetosella,WarmNeutralFertile,"T=high,R=med,N=high",5e-5,0.6,FALSE
Rumex aquaticus,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Rumex crispus,WarmNeutralFertile,"T=high,R=med,N=high",7e-4,0.6,FALSE
Rumex obtusifolius,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Sagina procumbens,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Salicornia europaea,WarmNeutralFertile,"T=high,R=med,N=high",5e-5,0.6,FALSE
Salix alba,WarmNeutralFertile,"T=high,R=med,N=high",8e-4,0.6,FALSE
Salix babylonica,WarmNeutralFertile,"T=high,R=med,N=high",6.5e-4,0.6,FALSE
Salix caprea,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Salix cinerea,WarmNeutralFertile,"T=high,R=med,N=high",0.00245,0.6,FALSE
Salix purpurea,WarmNeutralFertile,"T=high,R=med,N=high",0.0017,0.6,FALSE
Salix repens,WarmNeutralFertile,"T=high,R=med,N=high",5e-5,0.6,FALSE
Salix triandra,WarmNeutralFertile,"T=high,R=med,N=high",6.5e-4,0.6,FALSE
Salsola kali,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Salvia glutinosa,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Salvia pratensis,WarmNeutralFertile,"T=high,R=med,N=high",1.5e-4,0.6,FALSE
Sambucus nigra,WarmNeutralFertile,"T=high,R=med,N=high",0.0016,0.6,FALSE
Samolus valerandi,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Sanguisorba minor,WarmNeutralFertile,"T=high,R=med,N=high",7e-4,0.6,FALSE
Sanguisorba officinalis,WarmNeutralFertile,"T=high,R=med,N=high",0.0012,0.6,FALSE
Sanicula europaea,WarmNeutralFertile,"T=high,R=med,N=high",4e-4,0.6,FALSE
Saponaria ocymoides,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Saponaria officinalis,WarmNeutralFertile,"T=high,R=med,N=high",4.5e-4,0.6,FALSE
Sarracenia purpurea,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Saussurea alpina,WarmNeutralFertile,"T=high,R=med,N=high",5e-5,0.6,FALSE
Saxifraga aizoides,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Saxifraga oppositifolia,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Saxifraga rotundifolia,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Scabiosa atropurpurea,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Schoenoplectus lacustris,WarmNeutralFertile,"T=high,R=med,N=high",3e-4,0.6,FALSE
Schoenus nigricans,WarmNeutralFertile,"T=high,R=med,N=high",2.5e-4,0.6,FALSE
Scilla bifolia,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Scleranthus annuus,WarmNeutralFertile,"T=high,R=med,N=high",5e-5,0.6,FALSE
Scorzoneroides autumnalis,WarmNeutralFertile,"T=high,R=med,N=high",1e-4,0.6,FALSE
Scorzoneroides helvetica,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Scrophularia nodosa,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Sedum acre,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Sedum album,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Sedum tenellum,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Sempervivum tectorum,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Senecio doronicum,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Senecio inaequidens,WarmNeutralFertile,"T=high,R=med,N=high",2e-4,0.6,FALSE
Senecio nemorensis,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Senecio ovatus,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Senecio vulgaris,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Sequoia sempervirens,WarmNeutralFertile,"T=high,R=med,N=high",0.16025,0.6,FALSE
Sequoiadendron giganteum,WarmNeutralFertile,"T=high,R=med,N=high",0.0633,0.6,FALSE
Serratula tinctoria,WarmNeutralFertile,"T=high,R=med,N=high",9e-4,0.6,FALSE
Seseli montanum,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Sesleria caerulea,WarmNeutralFertile,"T=high,R=med,N=high",1.5e-4,0.6,FALSE
Setaria italica,WarmNeutralFertile,"T=high,R=med,N=high",1.5e-4,0.6,FALSE
Setaria parviflora,WarmNeutralFertile,"T=high,R=med,N=high",1e-4,0.6,FALSE
Setaria pumila,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Setaria viridis,WarmNeutralFertile,"T=high,R=med,N=high",2.5e-4,0.6,FALSE
Sibbaldia procumbens,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Silene acaulis,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Silene dioica,WarmNeutralFertile,"T=high,R=med,N=high",5e-5,0.6,FALSE
Silene flos-cuculi,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Silene gallica,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Silene italica,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Silene nutans,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Silene otites,WarmNeutralFertile,"T=high,R=med,N=high",5e-5,0.6,FALSE
Silene viscaria,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Silene vulgaris,WarmNeutralFertile,"T=high,R=med,N=high",1.5e-4,0.6,FALSE
Solanum dulcamara,WarmNeutralFertile,"T=high,R=med,N=high",1.5e-4,0.6,FALSE
Solanum tuberosum,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Soldanella pusilla,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Solidago canadensis,WarmNeutralFertile,"T=high,R=med,N=high",1.5e-4,0.6,FALSE
Solidago gigantea,WarmNeutralFertile,"T=high,R=med,N=high",2.5e-4,0.6,FALSE
Solidago rugosa,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Solidago virgaurea,WarmNeutralFertile,"T=high,R=med,N=high",3.5e-4,0.6,FALSE
Sonchus asper,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Sonchus oleraceus,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Sorbus aria,WarmNeutralFertile,"T=high,R=med,N=high",0.0211,0.6,FALSE
Sorbus aucuparia,WarmNeutralFertile,"T=high,R=med,N=high",0.019,0.6,FALSE
Sorbus torminalis,WarmNeutralFertile,"T=high,R=med,N=high",0.0118,0.6,FALSE
Sorghum bicolor,WarmNeutralFertile,"T=high,R=med,N=high",3e-4,0.6,FALSE
Sorghum halepense,WarmNeutralFertile,"T=high,R=med,N=high",8.5e-4,0.6,FALSE
Sparganium angustifolium,WarmNeutralFertile,"T=high,R=med,N=high",1.5e-4,0.6,FALSE
Sparganium emersum,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Sparganium erectum,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Spergula arvensis,WarmNeutralFertile,"T=high,R=med,N=high",2e-4,0.6,FALSE
Spergularia diandra,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Spergularia rubra,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Sporobolus vaginiflorus,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Stachys officinalis,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Stachys palustris,WarmNeutralFertile,"T=high,R=med,N=high",2e-4,0.6,FALSE
Stachys recta,WarmNeutralFertile,"T=high,R=med,N=high",2e-4,0.6,FALSE
Stachys sylvatica,WarmNeutralFertile,"T=high,R=med,N=high",1.5e-4,0.6,FALSE
Stellaria graminea,WarmNeutralFertile,"T=high,R=med,N=high",1e-4,0.6,FALSE
Stellaria media,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Stellaria neglecta,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Stellaria nemorum,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Stellaria pallida,WarmNeutralFertile,"T=high,R=med,N=high",2e-4,0.6,FALSE
Stipa capillata,WarmNeutralFertile,"T=high,R=med,N=high",0.001,0.6,FALSE
Stipa pennata,WarmNeutralFertile,"T=high,R=med,N=high",0.0024,0.6,FALSE
Stuckenia pectinata,WarmNeutralFertile,"T=high,R=med,N=high",0.00265,0.6,FALSE
Suaeda maritima,WarmNeutralFertile,"T=high,R=med,N=high",3e-4,0.6,FALSE
Succisa pratensis,WarmNeutralFertile,"T=high,R=med,N=high",2.5e-4,0.6,FALSE
Symphoricarpos albus,WarmNeutralFertile,"T=high,R=med,N=high",0.0065,0.6,FALSE
Symphyotrichum laeve,WarmNeutralFertile,"T=high,R=med,N=high",0.00145,0.6,FALSE
Symphyotrichum lanceolatum,WarmNeutralFertile,"T=high,R=med,N=high",7.5e-4,0.6,FALSE
Symphyotrichum novae-angliae,WarmNeutralFertile,"T=high,R=med,N=high",0.0013,0.6,FALSE
Symphytum tuberosum,WarmNeutralFertile,"T=high,R=med,N=high",2e-4,0.6,FALSE
Tanacetum corymbosum,WarmNeutralFertile,"T=high,R=med,N=high",3.5e-4,0.6,FALSE
Tanacetum parthenium,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Tanacetum vulgare,WarmNeutralFertile,"T=high,R=med,N=high",1e-4,0.6,FALSE
Taraxacum stevenii,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Taxodium distichum,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Taxus baccata,WarmNeutralFertile,"T=high,R=med,N=high",0.11055,0.6,FALSE
Teesdalia nudicaulis,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Teucrium montanum,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Teucrium scorodonia,WarmNeutralFertile,"T=high,R=med,N=high",1e-4,0.6,FALSE
Thalictrum alpinum,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Thalictrum minus,WarmNeutralFertile,"T=high,R=med,N=high",3.5e-4,0.6,FALSE
Thlaspi arvense,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Thuja occidentalis,WarmNeutralFertile,"T=high,R=med,N=high",0.0615,0.6,FALSE
Thymus dolomiticus,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Thymus nummularius,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Thymus praecox,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Thymus praecox subsp. polytrichus,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Thymus serpyllum,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Tilia cordata,WarmNeutralFertile,"T=high,R=med,N=high",0.00155,0.6,FALSE
Tilia platyphyllos,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Tofieldia pusilla,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Tolpis staticifolia,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Tordylium maximum,WarmNeutralFertile,"T=high,R=med,N=high",4.5e-4,0.6,FALSE
Torilis arvensis,WarmNeutralFertile,"T=high,R=med,N=high",4.5e-4,0.6,FALSE
Torilis japonica,WarmNeutralFertile,"T=high,R=med,N=high",1e-4,0.6,FALSE
Tragopogon dubius,WarmNeutralFertile,"T=high,R=med,N=high",0.00215,0.6,FALSE
Tragopogon porrifolius,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Tragopogon pratensis,WarmNeutralFertile,"T=high,R=med,N=high",9.5e-4,0.6,FALSE
Tragus racemosus,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Trapa natans,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Tribulus terrestris,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Trifolium alpestre,WarmNeutralFertile,"T=high,R=med,N=high",1.5e-4,0.6,FALSE
Trifolium arvense,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Trifolium badium,WarmNeutralFertile,"T=high,R=med,N=high",1e-4,0.6,FALSE
Trifolium dubium,WarmNeutralFertile,"T=high,R=med,N=high",5e-5,0.6,FALSE
Trifolium hybridum,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Trifolium medium,WarmNeutralFertile,"T=high,R=med,N=high",4.5e-4,0.6,FALSE
Trifolium montanum,WarmNeutralFertile,"T=high,R=med,N=high",1e-4,0.6,FALSE
Trifolium pratense,WarmNeutralFertile,"T=high,R=med,N=high",3.5e-4,0.6,FALSE
Trifolium repens,WarmNeutralFertile,"T=high,R=med,N=high",1e-4,0.6,FALSE
Trigonella foenum-graecum,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Trinia glauca,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Tripleurospermum maritimum,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Tripolium pannonicum subsp. tripolium,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Trisetum flavescens,WarmNeutralFertile,"T=high,R=med,N=high",1.5e-4,0.6,FALSE
Triticum aestivum,WarmNeutralFertile,"T=high,R=med,N=high",3.5e-4,0.6,FALSE
Trollius europaeus,WarmNeutralFertile,"T=high,R=med,N=high",1e-4,0.6,FALSE
Tsuga canadensis,WarmNeutralFertile,"T=high,R=med,N=high",0.10385,0.6,FALSE
Tsuga heterophylla,WarmNeutralFertile,"T=high,R=med,N=high",0.03815,0.6,FALSE
Turritis glabra,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Tussilago farfara,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Typha angustifolia,WarmNeutralFertile,"T=high,R=med,N=high",1e-4,0.6,FALSE
Typha latifolia,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Ulex europaeus,WarmNeutralFertile,"T=high,R=med,N=high",0.00105,0.6,FALSE
Ulmus glabra,WarmNeutralFertile,"T=high,R=med,N=high",0.0027,0.6,FALSE
Ulmus laevis,WarmNeutralFertile,"T=high,R=med,N=high",0.00415,0.6,FALSE
Ulmus minor,WarmNeutralFertile,"T=high,R=med,N=high",0.00275,0.6,FALSE
Ulmus pumila,WarmNeutralFertile,"T=high,R=med,N=high",0.01445,0.6,FALSE
Umbilicus rupestris,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Urtica dioica,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Utricularia vulgaris,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Vaccinium myrtillus,WarmNeutralFertile,"T=high,R=med,N=high",1e-4,0.6,FALSE
Vaccinium vitis-idaea,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Valeriana dioica,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Valeriana officinalis,WarmNeutralFertile,"T=high,R=med,N=high",1e-4,0.6,FALSE
Veratrum album,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Verbascum lychnitis,WarmNeutralFertile,"T=high,R=med,N=high",5e-5,0.6,FALSE
Verbascum thapsus,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Veronica alpina,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Veronica anagallis-aquatica,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Veronica arvensis,WarmNeutralFertile,"T=high,R=med,N=high",5e-5,0.6,FALSE
Veronica austriaca,WarmNeutralFertile,"T=high,R=med,N=high",1e-4,0.6,FALSE
Veronica beccabunga,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Veronica chamaedrys,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Veronica filiformis,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Veronica gentianoides,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Veronica hederifolia,WarmNeutralFertile,"T=high,R=med,N=high",3.5e-4,0.6,FALSE
Veronica longifolia,WarmNeutralFertile,"T=high,R=med,N=high",1e-4,0.6,FALSE
Veronica montana,WarmNeutralFertile,"T=high,R=med,N=high",5.5e-4,0.6,FALSE
Veronica officinalis,WarmNeutralFertile,"T=high,R=med,N=high",5e-5,0.6,FALSE
Veronica persica,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Veronica spicata,WarmNeutralFertile,"T=high,R=med,N=high",5e-5,0.6,FALSE
Veronica urticifolia,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Viburnum lantana,WarmNeutralFertile,"T=high,R=med,N=high",0.0198,0.6,FALSE
Viburnum opulus,WarmNeutralFertile,"T=high,R=med,N=high",0.01145,0.6,FALSE
Vicia cracca,WarmNeutralFertile,"T=high,R=med,N=high",0.00225,0.6,FALSE
Vicia hirsuta,WarmNeutralFertile,"T=high,R=med,N=high",0.00465,0.6,FALSE
Vicia sativa,WarmNeutralFertile,"T=high,R=med,N=high",0.00205,0.6,FALSE
Vicia sepium,WarmNeutralFertile,"T=high,R=med,N=high",0.00665,0.6,FALSE
Vinca minor,WarmNeutralFertile,"T=high,R=med,N=high",5e-4,0.6,FALSE
Vincetoxicum hirundinaria,WarmNeutralFertile,"T=high,R=med,N=high",1.5e-4,0.6,FALSE
Viola alba,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Viola arvensis,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Viola biflora,WarmNeutralFertile,"T=high,R=med,N=high",5e-5,0.6,FALSE
Viola canina,WarmNeutralFertile,"T=high,R=med,N=high",2e-4,0.6,FALSE
Viola hirta,WarmNeutralFertile,"T=high,R=med,N=high",5e-5,0.6,FALSE
Viola mirabilis,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Viola odorata,WarmNeutralFertile,"T=high,R=med,N=high",5e-5,0.6,FALSE
Viola reichenbachiana,WarmNeutralFertile,"T=high,R=med,N=high",5e-5,0.6,FALSE
Viola riviniana,WarmNeutralFertile,"T=high,R=med,N=high",3e-4,0.6,FALSE
Viola tricolor,WarmNeutralFertile,"T=high,R=med,N=high",1e-4,0.6,FALSE
Xanthium strumarium,WarmNeutralFertile,"T=high,R=med,N=high",0.0012,0.6,FALSE
Zannichellia palustris,WarmNeutralFertile,"T=high,R=med,N=high",2e-4,0.6,FALSE
Zea mays,WarmNeutralFertile,"T=high,R=med,N=high",1.5e-4,0.6,FALSE
Ziziphus jujuba,WarmNeutralFertile,"T=high,R=med,N=high",0.1015,0.6,FALSE
Zygophyllum fabago,WarmNeutralFertile,"T=high,R=med,N=high",6.5e-4,0.6,FALSE
Abies alba,DryPoorSun,"L=high,M=low,N=low",0,0.6,FALSE
Abies balsamea,DryPoorSun,"L=high,M=low,N=low",0,0.6,FALSE
Abies concolor,DryPoorSun,"L=high,M=low,N=low",0,0.6,FALSE
Abies grandis,DryPoorSun,"L=high,M=low,N=low",0,0.6,FALSE
Abies lasiocarpa,DryPoorSun,"L=high,M=low,N=low",0,0.6,FALSE
Abutilon theophrasti,DryPoorSun,"L=high,M=low,N=low",0,0.6,FALSE
Acacia mearnsii,DryPoorSun,"L=high,M=low,N=low",0.027,0.6,FALSE
Acacia melanoxylon,DryPoorSun,"L=high,M=low,N=low",0,0.6,FALSE
Acalypha virginica,DryPoorSun,"L=high,M=low,N=low",0,0.6,FALSE
Acer campestre,DryPoorSun,"L=high,M=low,N=low",0,0.6,FALSE
Acer monspessulanum,DryPoorSun,"L=high,M=low,N=low",0,0.6,FALSE
Acer platanoides,DryPoorSun,"L=high,M=low,N=low",0,0.6,FALSE
Acer pseudoplatanus,DryPoorSun,"L=high,M=low,N=low",0,0.6,FALSE
Acer rubrum,DryPoorSun,"L=high,M=low,N=low",0,0.6,FALSE
Acer saccharinum,DryPoorSun,"L=high,M=low,N=low",0,0.6,FALSE
Acer saccharum,DryPoorSun,"L=high,M=low,N=low",0,0.6,FALSE
Achillea leptophylla,DryPoorSun,"L=high,M=low,N=low",0,0.6,FALSE
Achillea millefolium,DryPoorSun,"L=high,M=low,N=low",0,0.6,FALSE
Acorus calamus,DryPoorSun,"L=high,M=low,N=low",0,0.6,FALSE
Actaea spicata,DryPoorSun,"L=high,M=low,N=low",0,0.6,FALSE
Adenostyles alpina,DryPoorSun,"L=high,M=low,N=low",0,0.6,FALSE
Adoxa moschatellina,DryPoorSun,"L=high,M=low,N=low",0,0.6,FALSE
Aegilops geniculata,DryPoorSun,"L=high,M=low,N=low",0,0.6,FALSE
Aegopodium podagraria,DryPoorSun,"L=high,M=low,N=low",0,0.6,FALSE
