species,label,requirement,joint_prob,threshold,pass
Crataegus monogyna,CoolClimateSpecialist,"T=low,M=med,N=high",0.00465,0.6,FALSE
Crepis biennis,CoolClimateSpecialist,"T=low,M=med,N=high",7.5e-4,0.6,FALSE
Crepis capillaris,CoolClimateSpecialist,"T=low,M=med,N=high",0.0138,0.6,FALSE
Crepis foetida,CoolClimateSpecialist,"T=low,M=med,N=high",0.02315,0.6,FALSE
Crepis froelichiana,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Crepis paludosa,CoolClimateSpecialist,"T=low,M=med,N=high",0.0044,0.6,FALSE
Crepis pyrenaica,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Crepis tectorum,CoolClimateSpecialist,"T=low,M=med,N=high",0.083,0.6,FALSE
Crepis vesicaria,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Cruciata glabra,CoolClimateSpecialist,"T=low,M=med,N=high",0.08045,0.6,FALSE
Cruciata laevipes,CoolClimateSpecialist,"T=low,M=med,N=high",0.07875,0.6,FALSE
Cryptomeria japonica,CoolClimateSpecialist,"T=low,M=med,N=high",1.5e-4,0.6,FALSE
Cupressus sempervirens,CoolClimateSpecialist,"T=low,M=med,N=high",3e-4,0.6,FALSE
Cyclamen purpurascens,CoolClimateSpecialist,"T=low,M=med,N=high",0.14195,0.6,FALSE
Cynodon dactylon,CoolClimateSpecialist,"T=low,M=med,N=high",0.169,0.6,FALSE
Cynosurus cristatus,CoolClimateSpecialist,"T=low,M=med,N=high",0.07735,0.6,FALSE
Cytisus scoparius,CoolClimateSpecialist,"T=low,M=med,N=high",0.0057,0.6,FALSE
Dactylis glomerata,CoolClimateSpecialist,"T=low,M=med,N=high",0.0357,0.6,FALSE
Danthonia decumbens,CoolClimateSpecialist,"T=low,M=med,N=high",0.1121,0.6,FALSE
Datura stramonium,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Daucus carota,CoolClimateSpecialist,"T=low,M=med,N=high",0.0123,0.6,FALSE
Deschampsia cespitosa,CoolClimateSpecialist,"T=low,M=med,N=high",0.06445,0.6,FALSE
Descurainia sophia,CoolClimateSpecialist,"T=low,M=med,N=high",0.01515,0.6,FALSE
Dianthus armeria,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Dianthus chinensis,CoolClimateSpecialist,"T=low,M=med,N=high",0.04425,0.6,FALSE
Dianthus seguieri,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Dianthus sylvestris,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Diapensia lapponica,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Dictamnus albus,CoolClimateSpecialist,"T=low,M=med,N=high",0.0137,0.6,FALSE
Digitalis grandiflora,CoolClimateSpecialist,"T=low,M=med,N=high",0.00355,0.6,FALSE
Digitalis purpurea,CoolClimateSpecialist,"T=low,M=med,N=high",1e-4,0.6,FALSE
Digitaria sanguinalis,CoolClimateSpecialist,"T=low,M=med,N=high",0.0303,0.6,FALSE
Dipsacus fullonum,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Draba hispida,CoolClimateSpecialist,"T=low,M=med,N=high",0.1614,0.6,FALSE
Drosera rotundifolia,CoolClimateSpecialist,"T=low,M=med,N=high",0.0604,0.6,FALSE
Echinochloa crus-galli,CoolClimateSpecialist,"T=low,M=med,N=high",0.0192,0.6,FALSE
Echinops ritro,CoolClimateSpecialist,"T=low,M=med,N=high",0.02355,0.6,FALSE
Echium plantagineum,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Echium vulgare,CoolClimateSpecialist,"T=low,M=med,N=high",0.00785,0.6,FALSE
Elaeagnus angustifolia,CoolClimateSpecialist,"T=low,M=med,N=high",2e-4,0.6,FALSE
Eleocharis palustris,CoolClimateSpecialist,"T=low,M=med,N=high",0.08095,0.6,FALSE
Eleusine indica,CoolClimateSpecialist,"T=low,M=med,N=high",0.07305,0.6,FALSE
Elymus athericus,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Elymus caninus,CoolClimateSpecialist,"T=low,M=med,N=high",0.0258,0.6,FALSE
Elymus repens,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Epilobium angustifolium,CoolClimateSpecialist,"T=low,M=med,N=high",0.00245,0.6,FALSE
Epilobium brachycarpum,CoolClimateSpecialist,"T=low,M=med,N=high",0.1138,0.6,FALSE
Epilobium fleischeri,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Epilobium hirsutum,CoolClimateSpecialist,"T=low,M=med,N=high",0.00315,0.6,FALSE
Epilobium palustre,CoolClimateSpecialist,"T=low,M=med,N=high",0.01275,0.6,FALSE
Epilobium parviflorum,CoolClimateSpecialist,"T=low,M=med,N=high",0.009,0.6,FALSE
Epipactis atrorubens,CoolClimateSpecialist,"T=low,M=med,N=high",9.5e-4,0.6,FALSE
Epipactis helleborine,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Equisetum arvense,CoolClimateSpecialist,"T=low,M=med,N=high",0.02375,0.6,FALSE
Equisetum fluviatile,CoolClimateSpecialist,"T=low,M=med,N=high",0.0049,0.6,FALSE
Equisetum palustre,CoolClimateSpecialist,"T=low,M=med,N=high",0.0308,0.6,FALSE
Equisetum sylvaticum,CoolClimateSpecialist,"T=low,M=med,N=high",0.0269,0.6,FALSE
Eragrostis cilianensis,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Eragrostis mexicana,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Eragrostis minor,CoolClimateSpecialist,"T=low,M=med,N=high",0.1214,0.6,FALSE
Erica tetralix,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Erigeron alpinus,CoolClimateSpecialist,"T=low,M=med,N=high",0.16535,0.6,FALSE
Erigeron annuus,CoolClimateSpecialist,"T=low,M=med,N=high",0.0132,0.6,FALSE
Erigeron canadensis,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Erigeron karvinskianus,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Erigeron strigosus,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Erigeron uniflorus,CoolClimateSpecialist,"T=low,M=med,N=high",0.18185,0.6,FALSE
Eriobotrya japonica,CoolClimateSpecialist,"T=low,M=med,N=high",0.001,0.6,FALSE
Eriophorum angustifolium,CoolClimateSpecialist,"T=low,M=med,N=high",0.1164,0.6,FALSE
Eriophorum vaginatum,CoolClimateSpecialist,"T=low,M=med,N=high",0.05245,0.6,FALSE
Erodium cicutarium,CoolClimateSpecialist,"T=low,M=med,N=high",0.1572,0.6,FALSE
Erodium glaucophyllum,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Eruca vesicaria,CoolClimateSpecialist,"T=low,M=med,N=high",0.0634,0.6,FALSE
Eryngium campestre,CoolClimateSpecialist,"T=low,M=med,N=high",0.05305,0.6,FALSE
Erythronium dens-canis,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Eucalyptus camaldulensis,CoolClimateSpecialist,"T=low,M=med,N=high",4e-4,0.6,FALSE
Eucalyptus viminalis,CoolClimateSpecialist,"T=low,M=med,N=high",0.0019,0.6,FALSE
Euonymus europaeus,CoolClimateSpecialist,"T=low,M=med,N=high",0.00985,0.6,FALSE
Eupatorium cannabinum,CoolClimateSpecialist,"T=low,M=med,N=high",0.04135,0.6,FALSE
Euphorbia amygdaloides,CoolClimateSpecialist,"T=low,M=med,N=high",0.08725,0.6,FALSE
Euphorbia cyparissias,CoolClimateSpecialist,"T=low,M=med,N=high",0.03575,0.6,FALSE
Euphorbia dulcis,CoolClimateSpecialist,"T=low,M=med,N=high",0.0898,0.6,FALSE
Euphorbia falcata,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Euphorbia flavicoma,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Euphorbia helioscopia,CoolClimateSpecialist,"T=low,M=med,N=high",0.1136,0.6,FALSE
Euphorbia maculata,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Euphorbia nutans,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Euphorbia peplus,CoolClimateSpecialist,"T=low,M=med,N=high",0.11975,0.6,FALSE
Euphorbia variabilis,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Euphrasia frigida,CoolClimateSpecialist,"T=low,M=med,N=high",0.02985,0.6,FALSE
Euphrasia minima,CoolClimateSpecialist,"T=low,M=med,N=high",0.1083,0.6,FALSE
Euthamia graminifolia,CoolClimateSpecialist,"T=low,M=med,N=high",0.06775,0.6,FALSE
Fagus sylvatica,CoolClimateSpecialist,"T=low,M=med,N=high",5e-5,0.6,FALSE
Fallopia convolvulus,CoolClimateSpecialist,"T=low,M=med,N=high",0.02715,0.6,FALSE
Festuca altissima,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Festuca filiformis,CoolClimateSpecialist,"T=low,M=med,N=high",0.058,0.6,FALSE
Festuca halleri,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Festuca heterophylla,CoolClimateSpecialist,"T=low,M=med,N=high",0.04,0.6,FALSE
Festuca nigrescens,CoolClimateSpecialist,"T=low,M=med,N=high",0.0485,0.6,FALSE
Festuca ovina,CoolClimateSpecialist,"T=low,M=med,N=high",0.0139,0.6,FALSE
Festuca rubra,CoolClimateSpecialist,"T=low,M=med,N=high",0.0909,0.6,FALSE
Festuca varia,CoolClimateSpecialist,"T=low,M=med,N=high",0.0315,0.6,FALSE
Filipendula ulmaria,CoolClimateSpecialist,"T=low,M=med,N=high",0.02545,0.6,FALSE
Filipendula vulgaris,CoolClimateSpecialist,"T=low,M=med,N=high",0.07775,0.6,FALSE
Fragaria vesca,CoolClimateSpecialist,"T=low,M=med,N=high",0.1883,0.6,FALSE
Fragaria virginiana,CoolClimateSpecialist,"T=low,M=med,N=high",0.1138,0.6,FALSE
Fragaria viridis,CoolClimateSpecialist,"T=low,M=med,N=high",0.1155,0.6,FALSE
Frangula alnus,CoolClimateSpecialist,"T=low,M=med,N=high",0.00505,0.6,FALSE
Fraxinus angustifolia,CoolClimateSpecialist,"T=low,M=med,N=high",3e-4,0.6,FALSE
Fraxinus excelsior,CoolClimateSpecialist,"T=low,M=med,N=high",3e-4,0.6,FALSE
Fraxinus mandshurica,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Fraxinus pennsylvanica,CoolClimateSpecialist,"T=low,M=med,N=high",1e-4,0.6,FALSE
Fumana thymifolia,CoolClimateSpecialist,"T=low,M=med,N=high",3.5e-4,0.6,FALSE
Fumaria officinalis,CoolClimateSpecialist,"T=low,M=med,N=high",0.0518,0.6,FALSE
Gagea serotina,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Galatella linosyris,CoolClimateSpecialist,"T=low,M=med,N=high",0.07685,0.6,FALSE
Galeopsis segetum,CoolClimateSpecialist,"T=low,M=med,N=high",0.0235,0.6,FALSE
Galeopsis speciosa,CoolClimateSpecialist,"T=low,M=med,N=high",0.01165,0.6,FALSE
Galeopsis tetrahit,CoolClimateSpecialist,"T=low,M=med,N=high",0.02685,0.6,FALSE
Galinsoga quadriradiata,CoolClimateSpecialist,"T=low,M=med,N=high",0.00595,0.6,FALSE
Galium aparine,CoolClimateSpecialist,"T=low,M=med,N=high",0.04615,0.6,FALSE
Galium boreale,CoolClimateSpecialist,"T=low,M=med,N=high",0.0962,0.6,FALSE
Galium lucidum,CoolClimateSpecialist,"T=low,M=med,N=high",0.09665,0.6,FALSE
Galium lucidum subsp. corrudifolium,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Galium mollugo,CoolClimateSpecialist,"T=low,M=med,N=high",0.07895,0.6,FALSE
Galium odoratum,CoolClimateSpecialist,"T=low,M=med,N=high",0.0472,0.6,FALSE
Galium saxatile,CoolClimateSpecialist,"T=low,M=med,N=high",0.09,0.6,FALSE
Galium sylvaticum,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Galium uliginosum,CoolClimateSpecialist,"T=low,M=med,N=high",0.09695,0.6,FALSE
Galium verum,CoolClimateSpecialist,"T=low,M=med,N=high",0.03475,0.6,FALSE
Genista hispanica,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Genista tinctoria,CoolClimateSpecialist,"T=low,M=med,N=high",0.06995,0.6,FALSE
Gentiana acaulis,CoolClimateSpecialist,"T=low,M=med,N=high",0.0342,0.6,FALSE
Gentiana asclepiadea,CoolClimateSpecialist,"T=low,M=med,N=high",0.0451,0.6,FALSE
Gentiana clusii,CoolClimateSpecialist,"T=low,M=med,N=high",0.0447,0.6,FALSE
Gentiana lutea,CoolClimateSpecialist,"T=low,M=med,N=high",0.00215,0.6,FALSE
Gentiana punctata,CoolClimateSpecialist,"T=low,M=med,N=high",0.04235,0.6,FALSE
Gentiana purpurea,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Gentiana verna,CoolClimateSpecialist,"T=low,M=med,N=high",0.0457,0.6,FALSE
Gentianella amarella,CoolClimateSpecialist,"T=low,M=med,N=high",0.08355,0.6,FALSE
Gentianella campestris,CoolClimateSpecialist,"T=low,M=med,N=high",0.1168,0.6,FALSE
Geranium molle,CoolClimateSpecialist,"T=low,M=med,N=high",0.13315,0.6,FALSE
Geranium nodosum,CoolClimateSpecialist,"T=low,M=med,N=high",0.0588,0.6,FALSE
Geranium pratense,CoolClimateSpecialist,"T=low,M=med,N=high",0.01665,0.6,FALSE
Geranium robertianum,CoolClimateSpecialist,"T=low,M=med,N=high",0.06835,0.6,FALSE
Geranium rotundifolium,CoolClimateSpecialist,"T=low,M=med,N=high",0.1377,0.6,FALSE
Geranium sanguineum,CoolClimateSpecialist,"T=low,M=med,N=high",0.0908,0.6,FALSE
Geranium sylvaticum,CoolClimateSpecialist,"T=low,M=med,N=high",0.0793,0.6,FALSE
Geum montanum,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Geum reptans,CoolClimateSpecialist,"T=low,M=med,N=high",0.0876,0.6,FALSE
Geum rivale,CoolClimateSpecialist,"T=low,M=med,N=high",0.01395,0.6,FALSE
Geum urbanum,CoolClimateSpecialist,"T=low,M=med,N=high",0.07865,0.6,FALSE
Gladiolus palustris,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Glechoma hederacea,CoolClimateSpecialist,"T=low,M=med,N=high",0.0557,0.6,FALSE
Gleditsia triacanthos,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Globularia cordifolia,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Globularia nudicaulis,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Globularia vulgaris,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Glyceria fluitans,CoolClimateSpecialist,"T=low,M=med,N=high",0.0453,0.6,FALSE
Glyceria maxima,CoolClimateSpecialist,"T=low,M=med,N=high",0.00225,0.6,FALSE
Gnaphalium supinum,CoolClimateSpecialist,"T=low,M=med,N=high",0.04675,0.6,FALSE
Gnaphalium sylvaticum,CoolClimateSpecialist,"T=low,M=med,N=high",0.0453,0.6,FALSE
Groenlandia densa,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Gymnadenia conopsea,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Hedera helix,CoolClimateSpecialist,"T=low,M=med,N=high",8.5e-4,0.6,FALSE
Helianthemum apenninum,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Helianthemum nummularium,CoolClimateSpecialist,"T=low,M=med,N=high",0.0612,0.6,FALSE
Helianthemum oelandicum,CoolClimateSpecialist,"T=low,M=med,N=high",0.0085,0.6,FALSE
Helianthus annuus,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Helianthus tuberosus,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Helichrysum arenarium,CoolClimateSpecialist,"T=low,M=med,N=high",0.1187,0.6,FALSE
Helleborus foetidus,CoolClimateSpecialist,"T=low,M=med,N=high",0.02165,0.6,FALSE
Helleborus niger,CoolClimateSpecialist,"T=low,M=med,N=high",0.07245,0.6,FALSE
Hepatica nobilis,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Heracleum sphondylium,CoolClimateSpecialist,"T=low,M=med,N=high",9.5e-4,0.6,FALSE
Herniaria glabra,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Hesperis matronalis,CoolClimateSpecialist,"T=low,M=med,N=high",0.0063,0.6,FALSE
Hieracium laevigatum,CoolClimateSpecialist,"T=low,M=med,N=high",0.0128,0.6,FALSE
Hieracium porrifolium,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Hieracium prenanthoides,CoolClimateSpecialist,"T=low,M=med,N=high",0.01735,0.6,FALSE
Hieracium racemosum,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Hieracium sabaudum,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Hieracium umbellatum,CoolClimateSpecialist,"T=low,M=med,N=high",0.13885,0.6,FALSE
Hippocrepis emerus,CoolClimateSpecialist,"T=low,M=med,N=high",0.0381,0.6,FALSE
Hippuris vulgaris,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Holcus lanatus,CoolClimateSpecialist,"T=low,M=med,N=high",0.0646,0.6,FALSE
Holcus mollis,CoolClimateSpecialist,"T=low,M=med,N=high",0.0099,0.6,FALSE
Homogyne alpina,CoolClimateSpecialist,"T=low,M=med,N=high",0.1417,0.6,FALSE
Honckenya peploides,CoolClimateSpecialist,"T=low,M=med,N=high",0.0337,0.6,FALSE
Hordelymus europaeus,CoolClimateSpecialist,"T=low,M=med,N=high",0.00185,0.6,FALSE
Hordeum jubatum,CoolClimateSpecialist,"T=low,M=med,N=high",0.08235,0.6,FALSE
Hordeum murinum,CoolClimateSpecialist,"T=low,M=med,N=high",0.0709,0.6,FALSE
Horminum pyrenaicum,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Hottonia palustris,CoolClimateSpecialist,"T=low,M=med,N=high",0.06865,0.6,FALSE
Hyacinthoides non-scripta,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Hydrocharis morsus-ranae,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Hydrocotyle vulgaris,CoolClimateSpecialist,"T=low,M=med,N=high",0.1671,0.6,FALSE
Hyoscyamus niger,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Hyparrhenia hirta,CoolClimateSpecialist,"T=low,M=med,N=high",0.0489,0.6,FALSE
Hypericum humifusum,CoolClimateSpecialist,"T=low,M=med,N=high",0.04155,0.6,FALSE
Hypericum linarioides,CoolClimateSpecialist,"T=low,M=med,N=high",0.1051,0.6,FALSE
Hypericum maculatum,CoolClimateSpecialist,"T=low,M=med,N=high",0.0671,0.6,FALSE
Hypericum montanum,CoolClimateSpecialist,"T=low,M=med,N=high",0.08605,0.6,FALSE
Hypericum perforatum,CoolClimateSpecialist,"T=low,M=med,N=high",0.09135,0.6,FALSE
Hypochaeris radicata,CoolClimateSpecialist,"T=low,M=med,N=high",0.03925,0.6,FALSE
Ilex aquifolium,CoolClimateSpecialist,"T=low,M=med,N=high",0.0047,0.6,FALSE
Impatiens balfourii,CoolClimateSpecialist,"T=low,M=med,N=high",5e-4,0.6,FALSE
Impatiens capensis,CoolClimateSpecialist,"T=low,M=med,N=high",1.5e-4,0.6,FALSE
Impatiens noli-tangere,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Impatiens parviflora,CoolClimateSpecialist,"T=low,M=med,N=high",8.5e-4,0.6,FALSE
Inula britannica,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Inula hirta,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Inula montana,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Iris pseudacorus,CoolClimateSpecialist,"T=low,M=med,N=high",0.001,0.6,FALSE
Jacobaea incana,CoolClimateSpecialist,"T=low,M=med,N=high",0.0468,0.6,FALSE
Jacobaea vulgaris,CoolClimateSpecialist,"T=low,M=med,N=high",0.0399,0.6,FALSE
Jasione montana,CoolClimateSpecialist,"T=low,M=med,N=high",0.12125,0.6,FALSE
Juglans nigra,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Juglans regia,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Juncus articulatus,CoolClimateSpecialist,"T=low,M=med,N=high",0.09185,0.6,FALSE
Juncus bufonius,CoolClimateSpecialist,"T=low,M=med,N=high",0.07105,0.6,FALSE
Juncus bulbosus,CoolClimateSpecialist,"T=low,M=med,N=high",0.0459,0.6,FALSE
Juncus effusus,CoolClimateSpecialist,"T=low,M=med,N=high",5e-5,0.6,FALSE
Juncus filiformis,CoolClimateSpecialist,"T=low,M=med,N=high",0.09585,0.6,FALSE
Juncus squarrosus,CoolClimateSpecialist,"T=low,M=med,N=high",0.00955,0.6,FALSE
Juncus subnodulosus,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Juncus tenuis,CoolClimateSpecialist,"T=low,M=med,N=high",0.04005,0.6,FALSE
Juniperus communis,CoolClimateSpecialist,"T=low,M=med,N=high",0.0052,0.6,FALSE
Juniperus oxycedrus,CoolClimateSpecialist,"T=low,M=med,N=high",3.5e-4,0.6,FALSE
Juniperus phoenicea,CoolClimateSpecialist,"T=low,M=med,N=high",1.5e-4,0.6,FALSE
Juniperus virginiana,CoolClimateSpecialist,"T=low,M=med,N=high",2.5e-4,0.6,FALSE
Kernera saxatilis,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Kickxia spuria,CoolClimateSpecialist,"T=low,M=med,N=high",0.0759,0.6,FALSE
Knautia arvensis,CoolClimateSpecialist,"T=low,M=med,N=high",0.01455,0.6,FALSE
Knautia drymeia,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Knautia transalpina,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Knautia velutina,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Koeleria glauca,CoolClimateSpecialist,"T=low,M=med,N=high",0.05255,0.6,FALSE
Koeleria macrantha,CoolClimateSpecialist,"T=low,M=med,N=high",0.1029,0.6,FALSE
Koeleria vallesiana,CoolClimateSpecialist,"T=low,M=med,N=high",0.02585,0.6,FALSE
Lactuca serriola,CoolClimateSpecialist,"T=low,M=med,N=high",0.0049,0.6,FALSE
Lactuca tatarica,CoolClimateSpecialist,"T=low,M=med,N=high",0.0112,0.6,FALSE
Lamium album,CoolClimateSpecialist,"T=low,M=med,N=high",0.01595,0.6,FALSE
Lamium amplexicaule,CoolClimateSpecialist,"T=low,M=med,N=high",0.11445,0.6,FALSE
Lamium galeobdolon,CoolClimateSpecialist,"T=low,M=med,N=high",0.01815,0.6,FALSE
Lamium maculatum,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Lamium purpureum,CoolClimateSpecialist,"T=low,M=med,N=high",0.08495,0.6,FALSE
Lantana camara,CoolClimateSpecialist,"T=low,M=med,N=high",0.00535,0.6,FALSE
Laphangium luteoalbum,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Lapsana communis,CoolClimateSpecialist,"T=low,M=med,N=high",4.5e-4,0.6,FALSE
Larix decidua,CoolClimateSpecialist,"T=low,M=med,N=high",1e-4,0.6,FALSE
Larix gmelinii,CoolClimateSpecialist,"T=low,M=med,N=high",5e-5,0.6,FALSE
Larix kaempferi,CoolClimateSpecialist,"T=low,M=med,N=high",5e-5,0.6,FALSE
Larix laricina,CoolClimateSpecialist,"T=low,M=med,N=high",0.00505,0.6,FALSE
Laserpitium latifolium,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Laserpitium nitidum,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Lathyrus linifolius,CoolClimateSpecialist,"T=low,M=med,N=high",0.08605,0.6,FALSE
Lathyrus pratensis,CoolClimateSpecialist,"T=low,M=med,N=high",0.0986,0.6,FALSE
Lathyrus vernus,CoolClimateSpecialist,"T=low,M=med,N=high",0.03785,0.6,FALSE
Laurus nobilis,CoolClimateSpecialist,"T=low,M=med,N=high",3e-4,0.6,FALSE
Legousia speculum-veneris,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Leontodon hispidus,CoolClimateSpecialist,"T=low,M=med,N=high",0.08545,0.6,FALSE
Lepidium densiflorum,CoolClimateSpecialist,"T=low,M=med,N=high",0.0717,0.6,FALSE
Lepidium latifolium,CoolClimateSpecialist,"T=low,M=med,N=high",0.0018,0.6,FALSE
Lepidium ruderale,CoolClimateSpecialist,"T=low,M=med,N=high",0.1877,0.6,FALSE
Lepidium virginicum,CoolClimateSpecialist,"T=low,M=med,N=high",0.03595,0.6,FALSE
Leucanthemopsis alpina,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Leucanthemum heterophyllum,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Leucanthemum ircutianum,CoolClimateSpecialist,"T=low,M=med,N=high",0.0304,0.6,FALSE
Leucanthemum vulgare,CoolClimateSpecialist,"T=low,M=med,N=high",0.05365,0.6,FALSE
Leucojum vernum,CoolClimateSpecialist,"T=low,M=med,N=high",0.00325,0.6,FALSE
Ligustrum lucidum,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Ligustrum sinense,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Ligustrum vulgare,CoolClimateSpecialist,"T=low,M=med,N=high",0.0144,0.6,FALSE
Lilium bulbiferum,CoolClimateSpecialist,"T=low,M=med,N=high",0.00215,0.6,FALSE
Lilium martagon,CoolClimateSpecialist,"T=low,M=med,N=high",1.5e-4,0.6,FALSE
Linaria alpina,CoolClimateSpecialist,"T=low,M=med,N=high",0.0285,0.6,FALSE
Linaria dalmatica,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Linaria purpurea,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Linaria vulgaris,CoolClimateSpecialist,"T=low,M=med,N=high",0.0445,0.6,FALSE
Lindernia dubia,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Linnaea borealis,CoolClimateSpecialist,"T=low,M=med,N=high",0.0562,0.6,FALSE
Linum catharticum,CoolClimateSpecialist,"T=low,M=med,N=high",0.01955,0.6,FALSE
Linum perenne,CoolClimateSpecialist,"T=low,M=med,N=high",0.06615,0.6,FALSE
Linum tenuifolium,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Linum usitatissimum,CoolClimateSpecialist,"T=low,M=med,N=high",0.06385,0.6,FALSE
Liriodendron tulipifera,CoolClimateSpecialist,"T=low,M=med,N=high",0,0.6,FALSE
Littorella uniflora,CoolClimateSpecialist,"T=low,M=med,N=high",0.1497,0.6,FALSE
Lobelia dortmanna,CoolClimateSpecialist,"T=low,M=med,N=high",0.0583,0.6,FALSE
Lolium multiflorum,CoolClimateSpecialist,"T=low,M=med,N=high",0.06715,0.6,FALSE
